,cust_id,transaction_type,transaction_date,subscription_type,customer_gender,age_group,customer_country,referral_type,price
9280,9281,UPGRADE,2021-03-01,MAX,Other,35-44,Norway,Organic Search,109
9281,9282,REDUCTION,2022-01-01,BASIC,Male,45-54,Sweden,Bing,53
9282,9283,REDUCTION,2022-10-01,BASIC,Other,55-65,Denmark,Missing referral type,53
9283,9284,UPGRADE,2022-03-01,MAX,Other,18-24,Sweden,Display,119
9284,9285,initial,2022-08-01,MAX,Other,45-54,Sweden,Missing referral type,119
9285,9286,initial,2022-01-01,BASIC,Male,25-34,Denmark,Missing referral type,53
9286,9287,initial,2022-05-01,BASIC,Male,25-34,Finland,facebook,53
9287,9288,UPGRADE,2020-10-01,MAX,Other,18-24,Finland,Paid Search,99
9288,9289,initial,2022-06-01,MAX,Female,35-44,Sweden,Google Ads,119
9289,9290,UPGRADE,2020-07-01,MAX,Male,35-44,Norway,facebook,99
9290,9291,CHURN,2022-08-01,PRO,Other,18-24,Denmark,Missing referral type,85
9291,9292,initial,2022-07-01,BASIC,Female,18-24,Denmark,facebook,53
9292,9293,initial,2020-01-01,BASIC,Male,55-65,Denmark,TV,33
9293,9294,REDUCTION,2022-06-01,BASIC,Male,45-54,Sweden,Organic Search,53
9294,9295,UPGRADE,2021-06-01,PRO,Male,55-65,Denmark,Missing referral type,75
9295,9296,UPGRADE,2022-02-01,PRO,Female,18-24,Sweden,Missing referral type,85
9296,9297,initial,2022-07-01,PRO,Male,55-65,Sweden,Organic Search,85
9297,9298,REDUCTION,2021-01-01,PRO,Other,18-24,Sweden,Missing referral type,75
9298,9299,REDUCTION,2021-05-01,BASIC,Other,25-34,Finland,facebook,43
9299,9300,REDUCTION,2022-05-01,BASIC,Male,55-65,Sweden,Missing referral type,53
9300,9301,UPGRADE,2022-02-01,MAX,Male,55-65,Denmark,Missing referral type,119
9301,9302,CHURN,2022-11-01,MAX,Female,45-54,Denmark,Missing referral type,119
9302,9303,CHURN,2022-09-01,MAX,Male,55-65,Finland,Organic Search,119
9303,9304,REDUCTION,2022-07-01,PRO,Other,45-54,Norway,Google Ads,85
9304,9305,CHURN,2020-12-01,PRO,Male,25-34,Sweden,Organic Search,65
9305,9306,CHURN,2022-04-01,MAX,Other,35-44,Finland,Paid Search,119
9306,9307,CHURN,2022-05-01,BASIC,Female,25-34,Denmark,Google Ads,53
9307,9308,REDUCTION,2020-07-01,BASIC,Male,25-34,Norway,Missing referral type,33
9308,9309,CHURN,2022-05-01,MAX,Other,25-34,Norway,Google Ads,119
9309,9310,UPGRADE,2022-06-01,MAX,Female,18-24,Sweden,Missing referral type,119
9310,9311,initial,2020-07-01,BASIC,Female,25-34,Norway,Paid Search,33
9311,9312,initial,2022-02-01,BASIC,Female,25-34,Sweden,Missing referral type,53
9312,9313,CHURN,2022-01-01,BASIC,Male,55-65,Sweden,Paid Search,53
9313,9314,initial,2020-10-01,BASIC,Male,45-54,Sweden,Organic Search,33
9314,9315,initial,2022-11-01,PRO,Female,18-24,Denmark,Google Ads,85
9315,9316,UPGRADE,2022-05-01,MAX,Other,55-65,Norway,Organic Search,119
9316,9317,UPGRADE,2021-12-01,MAX,Male,35-44,Norway,Missing referral type,109
9317,9318,UPGRADE,2022-03-01,PRO,Other,18-24,Finland,facebook,85
9318,9319,initial,2022-10-01,BASIC,Other,25-34,Finland,Paid Search,53
9319,9320,REDUCTION,2022-10-01,BASIC,Other,25-34,Denmark,Bing,53
9320,9321,initial,2021-12-01,BASIC,Female,18-24,Sweden,facebook,43
9321,9322,UPGRADE,2022-09-01,PRO,Male,35-44,Denmark,Organic Search,85
9322,9323,UPGRADE,2022-03-01,MAX,Other,25-34,Finland,Google Ads,119
9323,9324,initial,2021-08-01,BASIC,Female,18-24,Norway,Google Ads,43
9324,9325,REDUCTION,2021-07-01,BASIC,Female,18-24,Sweden,Missing referral type,43
9325,9326,UPGRADE,2022-11-01,MAX,Female,55-65,Norway,Missing referral type,119
9326,9327,UPGRADE,2022-06-01,MAX,Female,25-34,Norway,Organic Search,119
9327,9328,CHURN,2022-03-01,MAX,Other,35-44,Sweden,Missing referral type,119
9328,9329,CHURN,2022-06-01,BASIC,Male,55-65,Sweden,Missing referral type,53
9329,9330,REDUCTION,2021-11-01,BASIC,Other,55-65,Sweden,Missing referral type,43
9330,9331,REDUCTION,2022-07-01,BASIC,Other,55-65,Denmark,Missing referral type,53
9331,9332,initial,2022-10-01,BASIC,Male,45-54,Finland,Missing referral type,53
9332,9333,initial,2022-12-01,BASIC,Female,18-24,Norway,Missing referral type,53
9333,9334,initial,2021-04-01,BASIC,Other,55-65,Norway,Missing referral type,43
9334,9335,initial,2022-11-01,PRO,Male,25-34,Norway,Missing referral type,85
9335,9336,initial,2021-02-01,BASIC,Female,35-44,Sweden,Google Ads,43
9336,9337,UPGRADE,2022-04-01,MAX,Male,55-65,Sweden,facebook,119
9337,9338,REDUCTION,2021-11-01,BASIC,Female,25-34,Denmark,facebook,43
9338,9339,initial,2022-03-01,BASIC,Female,18-24,Sweden,facebook,53
9339,9340,UPGRADE,2021-12-01,MAX,Female,18-24,Sweden,Organic Search,109
9340,9341,initial,2022-03-01,MAX,Other,18-24,Denmark,Organic Search,119
9341,9342,REDUCTION,2021-12-01,PRO,Other,25-34,Sweden,Display,75
9342,9343,UPGRADE,2021-11-01,MAX,Other,35-44,Sweden,Organic Search,109
9343,9344,REDUCTION,2021-08-01,BASIC,Other,18-24,Norway,facebook,43
9344,9345,CHURN,2022-03-01,PRO,Other,55-65,Finland,facebook,85
9345,9346,initial,2022-09-01,BASIC,Other,25-34,Denmark,Missing referral type,53
9346,9347,UPGRADE,2022-10-01,MAX,Other,25-34,Sweden,facebook,119
9347,9348,UPGRADE,2022-10-01,MAX,Female,35-44,Norway,Missing referral type,119
9348,9349,CHURN,2022-05-01,PRO,Other,55-65,Sweden,facebook,85
9349,9350,UPGRADE,2022-05-01,MAX,Other,55-65,Sweden,Missing referral type,119
9350,9351,REDUCTION,2022-03-01,BASIC,Male,45-54,Sweden,Paid Search,53
9351,9352,REDUCTION,2022-03-01,BASIC,Other,25-34,Sweden,Missing referral type,53
9352,9353,initial,2021-07-01,BASIC,Female,35-44,Sweden,Missing referral type,43
9353,9354,UPGRADE,2022-11-01,MAX,Female,25-34,Sweden,facebook,119
9354,9355,CHURN,2022-11-01,BASIC,Male,25-34,Norway,Organic Search,53
9355,9356,UPGRADE,2021-02-01,MAX,Other,35-44,Denmark,Google Ads,109
9356,9357,initial,2020-12-01,BASIC,Female,18-24,Norway,Paid Search,33
9357,9358,initial,2022-05-01,MAX,Female,55-65,Finland,Missing referral type,119
9358,9359,initial,2022-07-01,MAX,Other,55-65,Finland,Display,119
9359,9360,initial,2022-08-01,BASIC,Female,18-24,Sweden,Missing referral type,53
9360,9361,initial,2021-06-01,PRO,Male,18-24,Norway,Organic Search,75
9361,9362,REDUCTION,2021-09-01,BASIC,Other,45-54,Norway,Display,43
9362,9363,CHURN,2021-04-01,BASIC,Female,35-44,Finland,Bing,43
9363,9364,REDUCTION,2022-09-01,BASIC,Male,18-24,Sweden,facebook,53
9364,9365,initial,2022-10-01,PRO,Male,35-44,Sweden,Google Ads,85
9365,9366,REDUCTION,2022-11-01,BASIC,Other,35-44,Sweden,Missing referral type,53
9366,9367,CHURN,2022-07-01,PRO,Male,35-44,Denmark,Missing referral type,85
9367,9368,UPGRADE,2021-10-01,MAX,Female,35-44,Sweden,Paid Search,109
9368,9369,initial,2021-08-01,MAX,Other,35-44,Sweden,facebook,109
9369,9370,CHURN,2022-10-01,BASIC,Other,18-24,Finland,Missing referral type,53
9370,9371,UPGRADE,2022-05-01,MAX,Female,45-54,Finland,Missing referral type,119
9371,9372,initial,2022-06-01,MAX,Other,35-44,Finland,facebook,119
9372,9373,REDUCTION,2022-08-01,PRO,Other,45-54,Denmark,Missing referral type,85
9373,9374,UPGRADE,2022-02-01,PRO,Female,18-24,Sweden,Missing referral type,85
9374,9375,initial,2020-05-01,BASIC,Other,18-24,Sweden,Missing referral type,33
9375,9376,UPGRADE,2022-09-01,MAX,Other,35-44,Norway,Display,119
9376,9377,UPGRADE,2022-07-01,MAX,Female,18-24,Finland,Organic Search,119
9377,9378,initial,2020-11-01,BASIC,Other,18-24,Norway,Missing referral type,33
9378,9379,CHURN,2022-09-01,BASIC,Male,18-24,Finland,facebook,53
9379,9380,REDUCTION,2022-05-01,PRO,Other,18-24,Denmark,Organic Search,85
9380,9381,REDUCTION,2022-02-01,BASIC,Other,35-44,Sweden,Missing referral type,53
9381,9382,initial,2022-11-01,MAX,Female,18-24,Norway,facebook,119
9382,9383,CHURN,2022-03-01,BASIC,Female,35-44,Sweden,Organic Search,53
9383,9384,initial,2022-12-01,BASIC,Male,45-54,Sweden,Google Ads,53
9384,9385,initial,2022-03-01,BASIC,Female,45-54,Sweden,Organic Search,53
9385,9386,initial,2022-12-01,BASIC,Male,35-44,Denmark,Missing referral type,53
9386,9387,initial,2021-08-01,BASIC,Male,55-65,Sweden,Missing referral type,43
9387,9388,REDUCTION,2021-07-01,BASIC,Female,25-34,Sweden,Paid Search,43
9388,9389,UPGRADE,2022-08-01,PRO,Male,55-65,Finland,Paid Search,85
9389,9390,REDUCTION,2021-06-01,PRO,Other,45-54,Norway,TV,75
9390,9391,UPGRADE,2022-09-01,MAX,Female,25-34,Norway,Organic Search,119
9391,9392,initial,2022-01-01,BASIC,Male,25-34,Norway,Missing referral type,53
9392,9393,initial,2022-07-01,MAX,Other,18-24,Sweden,Missing referral type,119
9393,9394,REDUCTION,2021-10-01,BASIC,Other,45-54,Sweden,Google Ads,43
9394,9395,REDUCTION,2022-09-01,PRO,Other,35-44,Finland,Google Ads,85
9395,9396,initial,2022-11-01,BASIC,Male,45-54,Denmark,facebook,53
9396,9397,REDUCTION,2021-12-01,BASIC,Female,55-65,Sweden,TV,43
9397,9398,UPGRADE,2022-08-01,MAX,Other,18-24,Sweden,TV,119
9398,9399,REDUCTION,2021-12-01,BASIC,Female,55-65,Denmark,Google Ads,43
9399,9400,REDUCTION,2022-09-01,PRO,Other,18-24,Denmark,Missing referral type,85
9400,9401,UPGRADE,2022-03-01,MAX,Male,45-54,Sweden,Missing referral type,119
9401,9402,UPGRADE,2021-12-01,MAX,Female,45-54,Sweden,Missing referral type,109
9402,9403,REDUCTION,2022-06-01,BASIC,Female,18-24,Denmark,TV,53
9403,9404,initial,2022-05-01,BASIC,Other,25-34,Finland,Missing referral type,53
9404,9405,UPGRADE,2022-06-01,MAX,Other,45-54,Finland,Organic Search,119
9405,9406,CHURN,2022-01-01,PRO,Other,35-44,Finland,Missing referral type,85
9406,9407,initial,2021-06-01,BASIC,Other,18-24,Sweden,Organic Search,43
9407,9408,REDUCTION,2021-05-01,BASIC,Other,45-54,Finland,Missing referral type,43
9408,9409,REDUCTION,2021-06-01,PRO,Other,45-54,Sweden,facebook,75
9409,9410,UPGRADE,2022-08-01,MAX,Male,25-34,Sweden,Paid Search,119
9410,9411,UPGRADE,2022-04-01,MAX,Male,25-34,Sweden,Missing referral type,119
9411,9412,REDUCTION,2021-06-01,BASIC,Female,35-44,Finland,Missing referral type,43
9412,9413,UPGRADE,2022-07-01,MAX,Other,18-24,Sweden,Paid Search,119
9413,9414,UPGRADE,2022-08-01,PRO,Female,18-24,Norway,Paid Search,85
9414,9415,UPGRADE,2021-03-01,MAX,Female,18-24,Norway,Google Ads,109
9415,9416,UPGRADE,2021-08-01,MAX,Male,25-34,Sweden,facebook,109
9416,9417,initial,2022-07-01,BASIC,Other,35-44,Sweden,Missing referral type,53
9417,9418,CHURN,2021-03-01,BASIC,Other,35-44,Finland,Missing referral type,43
9418,9419,initial,2022-08-01,PRO,Other,18-24,Finland,Organic Search,85
9419,9420,initial,2022-10-01,BASIC,Female,55-65,Sweden,Paid Search,53
9420,9421,initial,2021-02-01,BASIC,Other,35-44,Sweden,Missing referral type,43
9421,9422,REDUCTION,2021-12-01,PRO,Other,25-34,Norway,Display,75
9422,9423,initial,2022-09-01,BASIC,Other,18-24,Sweden,Missing referral type,53
9423,9424,initial,2022-03-01,PRO,Other,25-34,Denmark,facebook,85
9424,9425,initial,2022-02-01,BASIC,Male,35-44,Sweden,Missing referral type,53
9425,9426,initial,2021-05-01,BASIC,Other,55-65,Sweden,Display,43
9426,9427,UPGRADE,2022-10-01,MAX,Female,45-54,Denmark,facebook,119
9427,9428,REDUCTION,2021-01-01,BASIC,Other,45-54,Norway,Missing referral type,43
9428,9429,UPGRADE,2021-09-01,MAX,Female,45-54,Norway,facebook,109
9429,9430,UPGRADE,2022-07-01,MAX,Male,45-54,Denmark,Missing referral type,119
9430,9431,initial,2021-08-01,PRO,Female,25-34,Sweden,Google Ads,75
9431,9432,UPGRADE,2021-12-01,PRO,Male,45-54,Norway,Organic Search,75
9432,9433,initial,2021-11-01,PRO,Female,25-34,Norway,Missing referral type,75
9433,9434,REDUCTION,2022-09-01,BASIC,Other,25-34,Sweden,Google Ads,53
9434,9435,UPGRADE,2021-11-01,MAX,Other,45-54,Sweden,Google Ads,109
9435,9436,initial,2022-06-01,BASIC,Male,18-24,Sweden,facebook,53
9436,9437,REDUCTION,2020-12-01,BASIC,Female,25-34,Finland,facebook,33
9437,9438,initial,2022-10-01,PRO,Other,45-54,Finland,Paid Search,85
9438,9439,initial,2022-08-01,BASIC,Other,25-34,Finland,Missing referral type,53
9439,9440,REDUCTION,2022-05-01,PRO,Other,55-65,Denmark,facebook,85
9440,9441,UPGRADE,2022-10-01,MAX,Female,45-54,Denmark,Organic Search,119
9441,9442,UPGRADE,2021-01-01,MAX,Other,35-44,Sweden,facebook,109
9442,9443,initial,2022-10-01,MAX,Other,18-24,Denmark,Paid Search,119
9443,9444,UPGRADE,2022-06-01,MAX,Female,18-24,Sweden,Missing referral type,119
9444,9445,CHURN,2020-09-01,BASIC,Other,35-44,Sweden,Missing referral type,33
9445,9446,UPGRADE,2022-08-01,MAX,Female,18-24,Sweden,Missing referral type,119
9446,9447,REDUCTION,2021-05-01,PRO,Other,18-24,Sweden,Google Ads,75
9447,9448,UPGRADE,2021-10-01,PRO,Male,25-34,Norway,facebook,75
9448,9449,,2020-08-01,MAX,Male,45-54,Sweden,Google Ads,99
9449,9450,REDUCTION,2022-10-01,BASIC,Other,45-54,Finland,Missing referral type,53
9450,9451,initial,2022-01-01,BASIC,Female,18-24,Sweden,Missing referral type,53
9451,9452,REDUCTION,2021-12-01,BASIC,Female,25-34,Sweden,Organic Search,43
9452,9453,UPGRADE,2022-10-01,PRO,Male,55-65,Sweden,Missing referral type,85
9453,9454,UPGRADE,2022-10-01,MAX,Other,25-34,Denmark,Missing referral type,119
9454,9455,REDUCTION,2022-09-01,BASIC,Male,35-44,Norway,Missing referral type,53
9455,9456,CHURN,2021-09-01,MAX,Male,35-44,Sweden,Missing referral type,109
9456,9457,initial,2022-04-01,BASIC,Male,55-65,Norway,facebook,53
9457,9458,REDUCTION,2022-01-01,BASIC,Female,35-44,Sweden,Google Ads,53
9458,9459,REDUCTION,2021-09-01,BASIC,Female,35-44,Norway,Organic Search,43
9459,9460,initial,2022-12-01,BASIC,Female,35-44,Sweden,Missing referral type,53
9460,9461,REDUCTION,2021-06-01,BASIC,Other,18-24,Norway,Paid Search,43
9461,9462,UPGRADE,2021-09-01,MAX,Male,18-24,Sweden,facebook,109
9462,9463,CHURN,2022-01-01,BASIC,Other,35-44,Norway,Google Ads,53
9463,9464,CHURN,2022-04-01,MAX,Female,18-24,Finland,Missing referral type,119
9464,9465,REDUCTION,2022-08-01,BASIC,Male,45-54,Sweden,facebook,53
9465,9466,initial,2022-03-01,BASIC,Female,45-54,Norway,Missing referral type,53
9466,9467,UPGRADE,2022-05-01,MAX,Male,25-34,Sweden,Google Ads,119
9467,9468,initial,2021-07-01,PRO,Other,35-44,Denmark,Organic Search,75
9468,9469,UPGRADE,2021-11-01,PRO,Other,25-34,Denmark,Missing referral type,75
9469,9470,initial,2021-12-01,BASIC,Female,45-54,Norway,Missing referral type,43
9470,9471,UPGRADE,2022-09-01,MAX,Other,18-24,Denmark,Organic Search,119
9471,9472,initial,2022-08-01,MAX,Other,55-65,Finland,Paid Search,119
9472,9473,initial,2021-07-01,BASIC,Other,25-34,Norway,Paid Search,43
9473,9474,UPGRADE,2021-08-01,MAX,Male,35-44,Finland,Missing referral type,109
9474,9475,initial,2021-07-01,BASIC,Other,35-44,Sweden,Paid Search,43
9475,9476,UPGRADE,2021-07-01,MAX,Female,25-34,Norway,Missing referral type,109
9476,9477,UPGRADE,2021-09-01,MAX,Male,45-54,Norway,facebook,109
9477,9478,initial,2021-08-01,BASIC,Other,35-44,Sweden,Paid Search,43
9478,9479,UPGRADE,2022-06-01,MAX,Male,35-44,Sweden,Google Ads,119
9479,9480,initial,2022-08-01,PRO,Male,25-34,Denmark,Missing referral type,85
9480,9481,initial,2021-09-01,PRO,Other,35-44,Denmark,Missing referral type,75
9481,9482,UPGRADE,2022-02-01,MAX,Male,45-54,Sweden,facebook,119
9482,9483,initial,2022-04-01,BASIC,Other,18-24,Finland,Missing referral type,53
9483,9484,UPGRADE,2022-06-01,PRO,Other,18-24,Norway,Missing referral type,85
9484,9485,CHURN,2022-10-01,MAX,Female,45-54,Norway,Missing referral type,119
9485,9486,UPGRADE,2021-05-01,MAX,Female,25-34,Finland,facebook,109
9486,9487,initial,2021-10-01,BASIC,Female,55-65,Sweden,Missing referral type,43
9487,9488,REDUCTION,2022-04-01,BASIC,Other,45-54,Finland,Display,53
9488,9489,REDUCTION,2022-02-01,BASIC,Other,18-24,Denmark,facebook,53
9489,9490,UPGRADE,2022-02-01,MAX,Female,45-54,Sweden,Missing referral type,119
9490,9491,REDUCTION,2022-09-01,BASIC,Female,55-65,Sweden,Google Ads,53
9491,9492,REDUCTION,2020-09-01,BASIC,Other,35-44,Sweden,Missing referral type,33
9492,9493,REDUCTION,2022-03-01,BASIC,Other,25-34,Sweden,Missing referral type,53
9493,9494,REDUCTION,2022-09-01,BASIC,Female,35-44,Sweden,Organic Search,53
9494,9495,initial,2020-05-01,BASIC,Male,45-54,Norway,Missing referral type,33
9495,9496,initial,2022-10-01,MAX,Female,25-34,Sweden,Missing referral type,119
9496,9497,UPGRADE,2022-09-01,PRO,Female,25-34,Norway,Google Ads,85
9497,9498,initial,2022-07-01,PRO,Other,45-54,Denmark,Organic Search,85
9498,9499,REDUCTION,2022-02-01,BASIC,Male,25-34,Denmark,Google Ads,53
9499,9500,CHURN,2022-04-01,PRO,Other,18-24,Finland,Organic Search,85
9500,9501,UPGRADE,2022-07-01,PRO,Female,18-24,Finland,facebook,85
9501,9502,initial,2022-10-01,PRO,Other,35-44,Norway,Google Ads,85
9502,9503,initial,2021-12-01,MAX,Other,45-54,Sweden,Missing referral type,109
9503,9504,REDUCTION,2022-09-01,BASIC,Male,35-44,Norway,Organic Search,53
9504,9505,initial,2022-01-01,PRO,Female,35-44,Norway,Organic Search,85
9505,9506,initial,2021-02-01,BASIC,Male,45-54,Denmark,Missing referral type,43
9506,9507,initial,2022-03-01,BASIC,Male,25-34,Norway,Missing referral type,53
9507,9508,initial,2022-06-01,MAX,Other,18-24,Finland,facebook,119
9508,9509,CHURN,2022-07-01,BASIC,Male,55-65,Finland,Missing referral type,53
9509,9510,REDUCTION,2021-08-01,PRO,Other,55-65,Sweden,Missing referral type,75
9510,9511,UPGRADE,2022-07-01,MAX,Male,18-24,Sweden,Organic Search,119
9511,9512,UPGRADE,2022-07-01,PRO,Female,18-24,Norway,Google Ads,85
9512,9513,initial,2021-10-01,BASIC,Other,18-24,Denmark,Missing referral type,43
9513,9514,initial,2022-04-01,BASIC,Male,35-44,Sweden,Missing referral type,53
9514,9515,UPGRADE,2022-10-01,MAX,Female,35-44,Denmark,Paid Search,119
9515,9516,REDUCTION,2022-08-01,PRO,Other,35-44,Sweden,Organic Search,85
9516,9517,UPGRADE,2022-04-01,PRO,Male,18-24,Norway,Organic Search,85
9517,9518,initial,2022-10-01,MAX,Other,55-65,Norway,Google Ads,119
9518,9519,REDUCTION,2022-06-01,BASIC,Other,18-24,Norway,Paid Search,53
9519,9520,CHURN,2022-05-01,BASIC,Female,18-24,Denmark,Missing referral type,53
9520,9521,initial,2021-12-01,MAX,Other,25-34,Sweden,Missing referral type,109
9521,9522,CHURN,2022-06-01,MAX,Female,55-65,Finland,Missing referral type,119
9522,9523,CHURN,2022-01-01,MAX,Other,18-24,Denmark,Google Ads,119
9523,9524,REDUCTION,2022-02-01,BASIC,Female,35-44,Norway,Organic Search,53
9524,9525,UPGRADE,2022-09-01,MAX,Male,18-24,Sweden,facebook,119
9525,9526,CHURN,2021-11-01,PRO,Other,25-34,Finland,Missing referral type,75
9526,9527,UPGRADE,2022-01-01,MAX,Male,18-24,Denmark,facebook,119
9527,9528,REDUCTION,2022-03-01,BASIC,Other,18-24,Finland,Missing referral type,53
9528,9529,REDUCTION,2021-08-01,BASIC,Female,55-65,Sweden,Google Ads,43
9529,9530,UPGRADE,2021-12-01,MAX,Female,35-44,Norway,Missing referral type,109
9530,9531,REDUCTION,2022-06-01,BASIC,Male,25-34,Finland,facebook,53
9531,9532,CHURN,2021-09-01,BASIC,Other,35-44,Denmark,TV,43
9532,9533,initial,2022-09-01,MAX,Other,45-54,Sweden,Organic Search,119
9533,9534,UPGRADE,2021-07-01,MAX,Male,25-34,Norway,Missing referral type,109
9534,9535,initial,2022-02-01,MAX,Female,55-65,Denmark,Missing referral type,119
9535,9536,CHURN,2021-07-01,BASIC,Male,18-24,Denmark,Paid Search,43
9536,9537,initial,2022-09-01,BASIC,Other,45-54,Finland,Google Ads,53
9537,9538,initial,2022-05-01,BASIC,Male,45-54,Denmark,Missing referral type,53
9538,9539,initial,2022-05-01,PRO,Male,25-34,Denmark,Missing referral type,85
9539,9540,initial,2022-06-01,MAX,Other,18-24,Norway,facebook,119
9540,9541,CHURN,2022-06-01,MAX,Male,45-54,Denmark,Missing referral type,119
9541,9542,REDUCTION,2022-11-01,BASIC,Male,55-65,Sweden,Paid Search,53
9542,9543,initial,2021-09-01,PRO,Female,18-24,Sweden,Paid Search,75
9543,9544,initial,2022-11-01,MAX,Other,45-54,Sweden,Paid Search,119
9544,9545,initial,2022-08-01,MAX,Other,25-34,Sweden,facebook,119
9545,9546,UPGRADE,2022-08-01,MAX,Male,35-44,Sweden,Google Ads,119
9546,9547,UPGRADE,2022-01-01,PRO,Other,35-44,Norway,Google Ads,85
9547,9548,REDUCTION,2022-03-01,BASIC,Female,25-34,Sweden,Missing referral type,53
9548,9549,CHURN,2022-06-01,MAX,Other,35-44,Finland,facebook,119
9549,9550,REDUCTION,2022-06-01,PRO,Other,18-24,Sweden,Organic Search,85
9550,9551,REDUCTION,2022-11-01,BASIC,Other,55-65,Denmark,Missing referral type,53
9551,9552,initial,2021-08-01,BASIC,Female,55-65,Finland,Missing referral type,43
9552,9553,initial,2022-05-01,PRO,Male,45-54,Sweden,Missing referral type,85
9553,9554,UPGRADE,2022-07-01,MAX,Other,25-34,Sweden,Google Ads,119
9554,9555,UPGRADE,2022-05-01,MAX,Female,45-54,Sweden,Missing referral type,119
9555,9556,REDUCTION,2022-04-01,BASIC,Male,18-24,Denmark,Google Ads,53
9556,9557,CHURN,2021-06-01,PRO,Male,18-24,Norway,Display,75
9557,9558,REDUCTION,2022-08-01,BASIC,Female,35-44,Sweden,Missing referral type,53
9558,9559,UPGRADE,2022-04-01,PRO,Male,55-65,Denmark,Google Ads,85
9559,9560,UPGRADE,2021-01-01,MAX,Female,25-34,Finland,Organic Search,109
9560,9561,initial,2022-04-01,BASIC,Other,25-34,Sweden,Missing referral type,53
9561,9562,CHURN,2022-10-01,BASIC,Male,35-44,Denmark,Missing referral type,53
9562,9563,CHURN,2022-08-01,BASIC,Female,25-34,Denmark,facebook,53
9563,9564,initial,2022-02-01,BASIC,Other,18-24,Finland,Missing referral type,53
9564,9565,initial,2022-07-01,PRO,Female,18-24,Sweden,Paid Search,85
9565,9566,CHURN,2021-07-01,MAX,Other,35-44,Finland,Paid Search,109
9566,9567,CHURN,2021-09-01,PRO,Female,25-34,Sweden,facebook,75
9567,9568,initial,2022-04-01,BASIC,Male,55-65,Denmark,Missing referral type,53
9568,9569,REDUCTION,2021-12-01,BASIC,Other,25-34,Sweden,Missing referral type,43
9569,9570,initial,2021-08-01,MAX,Female,35-44,Norway,Display,109
9570,9571,initial,2022-09-01,BASIC,Female,55-65,Finland,facebook,53
9571,9572,REDUCTION,2022-09-01,PRO,Other,45-54,Sweden,Missing referral type,85
9572,9573,REDUCTION,2022-06-01,PRO,Female,55-65,Denmark,facebook,85
9573,9574,REDUCTION,2022-07-01,BASIC,Other,35-44,Denmark,Organic Search,53
